,Symbol,MarketCapitalization,BookValue,EPS,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,Beta,totalRevenue,operatingIncome,operatingExpenses,netIncome,totalAssets,totalLiabilities,totalShareholderEquity,DividendPerShare,DividendYield,PEGRatio,currentDebt
128,CTVA,0.010147090915304342,0.201921923363006,0.059182925339090066,0.037260336852512274,0.059182925339090066,0.002401449205662162,0.25098743267504486,0.21940163191296466,0.027202685552871825,0.15183253989511064,0.04706688579866944,0.15349777953656069,0.011304263935632363,0.005285683044415407,0.1365464442039636,0.0315,7.39360063723814e-08,0.15944242810991904,0.0012947353966271489
129,CSGP,0.00897992145481463,0.19110660556182069,0.05855158649342186,0.01405490183962431,0.05855158649342186,0.003901954183298867,0.3059245960502693,0.2547597461468722,0.002487681663732755,0.1570531380409708,0.022235279848143948,0.15028319043222088,0.0018632304860387863,0.0004160485125154519,0.07786126015537932,0.0,0.0,0.16161408686635026,0.007170087479647152
130,COST,0.10113570176422508,0.21585046908366726,0.08643232454889821,0.1390796582041595,0.08643232454889821,0.00372240657913721,0.2843806104129264,0.22846781504986402,0.39575224137225207,0.17360529112414788,0.14620390192427815,0.20236556303038297,0.01839946317151647,0.012986491701954012,0.13661428133025375,0.198,3.4793414763473596e-08,0.1633928927531608,0.007068732140171455
131,CTRA,0.004004336297382498,0.19069270820836434,0.062421082644291484,0.0399526852865365,0.062421082644291484,0.0008817069847224229,0.0836624775583483,0.05409489271683288,0.013815859499733903,0.1673305051796684,0.017199032099603984,0.18278151519148747,0.0050703789850182895,0.002180398727992539,0.0965613037649605,0.0825,2.0441131173540738e-07,0.2027978303354206,3.923440595839845e-05
132,CCI,0.013168750722358683,0.1893250473882477,0.06358193148955237,0.02795628685427775,0.06358193148955237,0.0027861940717228556,0.24380610412926393,0.22725899063161079,0.010434355426372457,0.16131707864974382,0.022930021286531266,0.16176405927098447,0.01019214235373269,0.009291573924398437,0.07973123576631724,0.313,3.584964342593619e-07,0.16765046065488773,0.005355496413321389
133,CSX,0.021582901237913104,0.18420231782517937,0.06030304264592074,0.03886691854101197,0.06030304264592074,0.002940092018147133,0.25745062836624777,0.35902085222121494,0.022568469316739677,0.16908874124121961,0.06680089512593014,0.1836697005672075,0.011008425949183468,0.008643836814003786,0.09645147222715747,0.022000000000000002,7.39360063723814e-08,0.1614505643520919,0.0009873992166196943
134,CMI,0.009542674053032192,0.2179439499004247,0.06704411225611992,0.035980367924861416,0.06704411225611992,0.00520367431347088,0.2976660682226212,0.30794802055001513,0.04496663528063209,0.16240571621119568,0.045490105704911674,0.1659499626258629,0.007839084125723123,0.0059126688515022206,0.08466073361006574,0.325,1.6589003110441877e-07,0.1588940294340526,0.021951650133723934
135,CVS,0.0288898444881248,0.2161144036279003,0.06971202802329844,0.24218777585537238,0.06971202802329844,0.0028535244232834774,0.3052064631956912,0.14717437292233304,0.5848642895156998,0.18576390388885528,0.28334131830944914,0.22041067581233786,0.06772417040662215,0.0512744249880554,0.3026634147917239,0.121,2.1683753129379083e-07,0.159355681410282,0.0194341090847267
136,DHR,0.05636786780880495,0.22391246970751255,0.06806240071687508,0.08988471452279229,0.06806240071687508,0.0022892319530611266,0.2251346499102334,0.262314898760955,0.05038522945920498,0.17484512834691252,0.08570406263455696,0.21042958272875167,0.022590319370694723,0.010120440267951501,0.21745029315329573,0.052500000000000005,2.4852439116766858e-08,0.1614146691660352,0.0038645889869022474
137,DRI,0.004534574879582027,0.19074669481968473,0.07337786648201702,0.015055082800748562,0.07337786648201702,0.003699963128617003,0.2969479353680431,0.37987307343608345,0.016125598722724857,0.15867497256806146,0.017582310953163566,0.15566899705403858,0.0023651261799678552,0.0023452233656947935,0.06278003004215593,0.252,1.9074247022118562e-07,0.1602590435927093,8.827741340639651e-05
138,DVA,0.0013413980191217042,0.1883832809463253,0.06965093071565313,0.021257816637830586,0.06965093071565313,0.00741916350053704,0.2833034111310593,0.30220610456331215,0.018006130920702502,0.1589714578239345,0.026737302371841132,0.15196236204546454,0.004190029544878483,0.004320584987540769,0.05796949267520553,0.0,0.0,0.1586946117337375,0.0015131664127328727
139,DE,0.032732089394940884,0.22691772440434774,0.1270416683638141,0.09945358567847182,0.1270416683638141,0.003549271389409898,0.25888689407540394,0.3197340586279843,0.09929504237114668,0.18406830768699078,0.0643447569029613,0.23643318823374224,0.027976808612891993,0.024330043431588483,0.12604138064703696,0.2525,9.56818905995524e-08,0.16028197662824553,0.11730433474795164
140,DAL,0.006453244890815097,0.19081267845574298,0.07113763186835567,0.048974259383496345,0.07113763186835567,0.007781464916077526,0.2833034111310593,0.42913266847990333,0.07997543701641625,0.16398683266949482,0.06141558465186514,0.15862463175482566,0.019298439488271688,0.019440147030691562,0.07693053155233957,0.0,6.150978681399798e-08,0.18135045666653374,0.022618635035016706
141,XRAY,0.00034814418961817846,0.19006886292199535,0.05447843265040121,0.015637689347127573,0.05447843265040121,0.0037608810657432795,0.2621184919210054,0.3070414022363252,0.005394031194989151,0.15349357617438936,0.03442232235449655,0.13868003341687551,0.0016559610436325662,0.0010974771425135183,0.06797926122139131,0.027250000000000003,1.0624417722417831e-07,0.16029892713277233,0.0007716099838485029
142,DVN,0.0068076591757625735,0.19140053266789836,0.06849008187039225,0.056252427527276584,0.06849008187039225,0.0015646291219801537,0.16912028725314182,0.6702931399214265,0.03038441069308552,0.19568692166129548,0.016750256226765237,0.19992964868311128,0.006043860624928997,0.0036833859818602185,0.09174163745901506,0.17250000000000001,4.287045747642283e-07,0.15865173692816975,0.0033349245064638686
143,DXCM,0.013799684996387061,0.18372843534803368,0.059182925339090066,0.014561191342113627,0.059182925339090066,0.008993411244168711,0.3587073608617594,0.3611362949531581,0.004894911368567569,0.15737011949093235,0.024501949749231318,0.15179615705931496,0.0012797500986880999,0.0012056507221853755,0.0623507179429199,0.0,0.0,0.16071471303792925,3.073361800074545e-05
144,FANG,0.006903357643936155,0.23511769081267847,0.09244022646735367,0.04232283464566929,0.09244022646735367,0.002401449205662162,0.23231597845601437,0.5684496826835902,0.014785278585172146,0.17013633889460086,0.01588302717519846,0.18560436178164708,0.00672286884474897,0.003080115949982363,0.10415260123075928,0.3995,3.274308853634033e-07,0.15945539026043953,6.539067659733076e-05
145,DLR,0.012680877605813512,0.21508865801281282,0.062400716875076374,0.017993604569047705,0.062400716875076374,0.009913592715497204,0.3238779174147217,0.16742218192807498,0.0066775846399475995,0.15735341840834277,0.03912152729345697,0.15035557314338477,0.010891891436370137,0.006442969593322776,0.11246857364366127,0.244,2.062752446691649e-07,0.16166892673393693,0.125058063206628
146,DFS,0.006849101248363732,0.21608441106605564,0.07946723147733291,0.0524390028600685,0.07946723147733291,0.0012921015085204958,0.29048473967684024,0.4309459051072832,0.017271052523846565,0.15705540819588565,0.03313057558537961,0.18565712526931363,0.03551440026209128,0.0347534230831154,0.10200442556490559,0.135,1.590556103473079e-07,0.1831352450843537,0.1394848476462626
147,DG,0.007642171800120829,0.19813686205820957,0.07423322878905136,0.058419979873592036,0.07423322878905136,0.0017153208611872587,0.2707360861759426,0.11755817467512845,0.06096673844516314,0.16326820659921723,0.06574442820495716,0.16828025326474078,0.007507321746589515,0.0069406276456985315,0.07357024211393406,0.11599999999999999,1.08729421135855e-07,0.16525744825110678,0.11827037621871873
148,DLTR,0.007938894218466356,0.20528109028960817,0.06726813571748605,0.04568782881960383,0.06726813571748605,0.0025713781881723016,0.281508078994614,0.27077666968872777,0.04538862733860073,0.16090948756274787,0.015603451935497566,0.16123994196016356,0.005853121539385517,0.0041922672284064235,0.08393875276597806,0.0,0.0,0.16072368683444344,0.0
149,D,0.0100885099622661,0.19931856899488928,0.06266547187487272,0.0412194131563151,0.06266547187487272,0.0005739110918738682,0.2481149012567325,0.18223028105167727,0.027117533876448194,0.15952644266076843,0.05088754525662095,0.15577540342083276,0.028019383083266555,0.022599088288524697,0.14573352930725372,0.1335,3.7092265381774533e-07,0.16056215849718822,0.04420409737979559
150,DPZ,0.00286638453208445,0.11279602658540683,0.0863101299336076,0.011384114261502067,0.0863101299336076,0.00415524455345549,0.2732495511669659,0.25234209731036567,0.006424297703361035,0.15773780466731754,0.01958652580764496,0.15101141450116518,7.35228353776127e-06,0.0016785984190293482,0.0421363364721464,0.23650000000000004,7.082945148278554e-08,0.16074063733897023,0.00035842591563294907
151,DOV,0.005295751499406121,0.2024018043525206,0.07183006802166919,0.019801609229900076,0.07183006802166919,0.003600570704884657,0.2563734290843806,0.3795708673315201,0.012597255495967578,0.1590303846519384,0.02688915235940883,0.15632790748801828,0.002667244719536813,0.0018121840447319836,0.07216450503125353,0.10149999999999999,7.890649419573477e-08,0.15943744266741117,0.0030822026195505047
152,DOW,0.010252659429224348,0.19640329198358808,0.05820536841676511,0.044048585855019244,0.05820536841676511,0.0013049263373891857,0.22477558348294435,0.3946811725596857,0.07206451877021329,0.15711372806524915,0.03497419538731177,0.1522138680033417,0.015390048525232368,0.011629949360001644,0.11577536220179929,0.13999999999999999,3.2246039754004994e-07,0.15896781398316917,0.0011704931110922206
153,DHI,0.013512366438545127,0.2223168654173765,0.08480306301168997,0.045586755411178986,0.08480306301168997,0.003260712739864378,0.28545780969479356,0.49622242369295866,0.057062103410160894,0.1689567655368452,0.03479529149205848,0.18876753286725584,0.008462254290167224,0.002761583444207053,0.12898486586015862,0.052500000000000005,5.1568811167291223e-08,0.1588282215929486,0.036000838046911274
154,DTE,0.005006939802172259,0.21262926794155051,0.07030263533053643,0.022439179407506796,0.07030263533053643,0.004918321871142533,0.17522441651705567,0.19431852523420975,0.019864903590289435,0.16092395953033065,0.020516334835317448,0.1593193510091017,0.011784318380432738,0.009953540499918463,0.0913636877553987,0.19390000000000002,2.42932592366396e-07,0.16000079767080128,0.022396306734585782
155,DUK,0.02099019094757097,0.2171881373419392,0.06743106187120688,0.06412202958935066,0.06743106187120688,0.002792606486157201,0.29946140035906643,0.14294348745844668,0.042109141523723755,0.1690649812944419,0.03136579478813534,0.16945873455568744,0.048172117800375176,0.03813351394477206,0.21499523524946293,0.20299999999999999,2.777260071298696e-07,0.16057910900171501,0.05400615980173547
156,DD,0.007428951366704536,0.21436883652854094,0.058755244185572895,0.02661894000918047,0.058755244185572895,0.0030651340996168588,0.2384201077199282,0.3614385010577214,0.020562492324067632,0.16672138654409413,0.0,0.19863694323528117,0.010856413256884544,0.00421224776901997,0.141495324083795,0.072,1.3979497003181356e-07,0.159891117935628,0.001961720297919923
157,EMN,0.0012168512129777395,0.20759651606401613,0.07178933648323899,0.015853959959040993,0.07178933648323899,1.0,0.236983842010772,0.4650951949229375,0.016319646293036397,0.1573815674652889,0.023548604246390083,0.15400782658400386,0.0035729038635744824,0.0027575814071405416,0.07231437662526448,0.15900000000000003,2.4417521432223437e-07,0.1592140948430583,0.007362990184859443
158,ETN,0.03368139452445092,0.20908414713151138,0.07288908802085456,0.03664683450443135,0.07288908802085456,0.00416806938232418,0.30089766606822266,0.31429434874584466,0.03266549310189545,0.1611745189690775,0.04040802217195393,0.16868487006991162,0.009125870201467162,0.005290722646647311,0.11070695976612344,0.17200000000000001,7.704256126197725e-08,0.16088521517169865,0.0021840485983508472
159,EBAY,0.005156161402059697,0.1873095472322864,0.06667752841024806,0.03765315490272236,0.06667752841024806,0.0012023277064396672,0.2800718132854578,0.3913569054094893,0.015034183485487372,0.16115507901262302,0.04314312918074145,0.13587477465593809,0.005260326622074037,0.004615119500382135,0.07231437662526448,0.0485,1.4662939078892444e-07,0.16047242053204644,0.007519927808693037
160,ECL,0.016644345103782047,0.1945797442234326,0.06533338764205125,0.03020152890081565,0.06533338764205125,0.003398579650202793,0.326032315978456,0.3269870051375038,0.02257894952306874,0.15945408282285448,0.03948136063993014,0.15678582420964693,0.005427977244837465,0.004173027805768156,0.07904349651930935,0.10600000000000001,6.958682952694719e-08,0.16048538268256693,0.0033028830749311762
161,EIX,0.0060549877113281435,0.201921923363006,0.06307278725917478,0.04780021891882349,0.06307278725917478,0.004665031500985909,0.2258527827648115,0.2946509519492294,0.02719286035943833,0.1592823632075064,0.013754374048625471,0.15428043793694762,0.02086850953996956,0.017902475455580782,0.10612956891121411,0.14750000000000002,2.994718913570406e-07,0.16022514258365575,0.030269344196904406
162,EW,0.014780133159729198,0.18709959929937375,0.0613009653374608,0.02524451820204089,0.0613009653374608,0.002991391333621892,0.3116696588868941,0.3118766999093382,0.007775003070372949,0.1598558419229141,0.0299491185192822,0.16041771094402674,0.0018332182135574347,0.0006986963823748983,0.0744260494564954,0.0,0.0,0.16344274717823956,0.004543997907498349
163,EA,0.01014854846558901,0.19735705545024834,0.06462058571952263,0.031646128314678154,0.06462058571952263,0.004684268744288944,0.27432675044883303,0.23330311272287704,0.011154869611495477,0.15895620393810317,0.04033524770608819,0.15408697181550365,0.0032432246314432426,0.0017896813314249643,0.0792273028281621,0.038000000000000006,3.3550792807635255e-08,0.15962489530570734,0.014497112583127898
164,ELV,0.03622028424406937,0.2804964368836529,0.10785711376318685,0.18329155043960316,0.10785711376318685,0.002943298225364306,0.2865350089766607,0.23632517376851014,0.25542391615834936,0.17433536948877235,0.13137003996531083,0.20001758782922216,0.027613288135078407,0.01965329256038207,0.1727456269281088,0.296,8.014911615157311e-08,0.15910142384238027,0.011541454419428878
165,LLY,0.2233776268287204,0.1879933776423447,0.06783837725550895,0.10296070054023516,0.06783837725550895,0.0036101893265361746,0.36301615798922804,0.09459051072831673,0.04573201784910141,0.15729797565253453,0.10191154263674018,0.20195049026073955,0.013076508138955088,0.01147579682114342,0.0900709059486699,0.22599999999999998,4.3491768454341997e-08,0.1600317074143501,0.009815794464025319
166,EMR,0.0170122287436479,0.20219785493197687,0.06348010264347685,0.039030224921436395,0.06348010264347685,0.00018596001859600168,0.3414721723518851,0.4031429434874585,0.023745854996520245,0.16014420127698914,0.04787346946201476,0.2632810095413973,0.011236035617724408,0.006500523629494254,0.1225009287225623,0.10425000000000001,1.2612612851759178e-07,0.1605551788776772,0.003576870009873992
167,ENPH,0.003457577636340566,0.18484415864865514,0.06278766649016333,0.010551335581370716,0.06278766649016333,0.0004392503887526251,0.05314183123877919,0.4427319431852524,0.0027457911327629266,0.15704188878616912,0.01796102320899007,0.1508942180011432,0.0004933537814402649,0.0006730797877829429,0.0588458772794082,0.0,0.0,0.16066087025884418,0.008616921799289858
168,ETR,0.004736982636843422,0.21934160328238597,0.0706692191764083,0.029546763002718836,0.0706692191764083,0.003658282434793761,0.20897666068222623,0.2130553037171351,0.019427553117452003,0.16050875446039,0.030292692837173195,0.15673539990326693,0.015561490186252035,0.013488141415744625,0.09755619982879202,0.21400000000000002,2.86424360820738e-07,0.159858214015076,0.02051081888744303
169,EOG,0.019234627418017652,0.2090661515944046,0.08398843224308583,0.0951061050104163,0.08398843224308583,0.002279613331409609,0.19174147217235188,0.42278634028407375,0.04108240880992345,0.17760560216345114,0.021013627018733362,0.2152662357648507,0.010860779869230654,0.004880439735532346,0.13571301665239932,0.165,2.0379000075748822e-07,0.16085629960515296,0.008605413040208728
170,EPAM,0.0034083457173433853,0.21481272644384192,0.07286872225163946,0.01313651972034886,0.07286872225163946,0.0019942608890812616,0.24021543985637345,0.439407676035056,0.006758195439472715,0.15731669417060506,0.020316581055593627,0.15072256078793475,0.0006642354244265423,0.00026005562950101325,0.06536440489073377,0.0,0.0,0.15958401467714275,1.8708272574496327e-05
171,EQT,0.0026785846605511237,0.20122009741584088,0.07140238686815202,0.04916254722643975,0.07140238686815202,0.00036230141554048634,0.0,0.34028407373828956,0.011272262660171124,0.16194995075211033,0.0185586046709078,0.16260796728663765,0.005757008580861853,0.0033580642425369645,0.09175932033660136,0.03,1.1432121993712754e-07,0.15884317792047223,0.002763619243168309
172,EFX,0.00806029860262615,0.20256376418648175,0.06551667956498718,0.01924808446029448,0.06551667956498718,0.0038474486606069353,0.3005385996409336,0.4539135690540949,0.007079706881729234,0.1583600452734986,0.02575306410823989,0.15315657564965043,0.0027216600780276675,0.002207256843416683,0.0684492755964014,0.07800000000000001,3.91425916089078e-08,0.15969768276632235,0.006324586240493831
173,EQIX,0.02385502687255578,0.2564543993089714,0.07551627224960288,0.019365868083754106,0.07551627224960288,0.004068676958591835,0.3213644524236984,0.1764883650649743,0.010915200393007737,0.15867222505421588,0.0305637534643678,0.15322820208415774,0.007842288673358623,0.005536450687003022,0.09283661266616058,0.6665000000000001,1.236408846059151e-07,0.16207374466557653,0.0010545358242821739
174,EQR,0.005294946416087862,0.19798090073661734,0.06101584456844936,0.013985200910984784,0.06101584456844936,0.006258516487920615,0.2764811490125673,0.25808401329706865,0.0035053932124288695,0.15848974434297267,0.014677154275803097,0.15386634129182605,0.005087916937679893,0.002486720574007137,0.09176243761407135,0.1325,2.7958994006362713e-07,0.1610537231284649,0.0008500787957652998
175,ESS,0.0029827365455038545,0.23117066967392086,0.0694065414850719,0.011205196673846264,0.0694065414850719,0.0011253787332275284,0.2746858168761221,0.24629797521909944,0.0016257649322471038,0.157364782142888,0.01787236571594913,0.15062493954183703,0.0029468148916902788,0.001874061763171245,0.07413425936394619,0.462,2.497670131235069e-07,0.16126211462529416,0.041033471917973935
176,EL,0.01427502209036728,0.19006886292199535,0.059162559569874956,0.06553440909572403,0.059162559569874956,0.0025425223232177496,0.2355475763016158,0.3215472952553642,0.024702173824047165,0.1593385230817083,0.07390247008666226,0.1559161060546102,0.0059603491638096605,0.005247441356890963,0.0737098832232326,0.132,1.1432121993712754e-07,0.1657559925018945,0.0065194504567538765
177,ETSY,0.0010938074855259279,0.17738800777407204,0.06156572033725714,0.014289392147169946,0.06156572033725714,0.0027990189005915457,0.2872531418312388,0.6198247204593532,0.003196644696442461,0.1546566039692071,0.02928613707070646,0.14092874290990634,0.0002892007356828089,0.000905152581220527,0.053900557233537386,0.0,0.0,0.1651477685159335,3.093632909819718e-05
178,EG,0.0030282928471531594,0.3629759819564748,0.17907620870840293,0.010014212068782884,0.17907620870840293,0.004684268744288944,0.310951526032316,0.17165306739196132,0.01874319400663201,0.13452233866996138,0.03371277131230556,0.1522842193202304,0.010477336722587943,0.009307582072664484,0.08293573239868848,0.34,1.2301957362799596e-07,0.10840346189127748,0.022141282258855532
179,EVRG,0.00171060294467236,0.2059649206996665,0.0625636430287972,0.017875869496133612,0.0625636430287972,0.0026194712964298884,0.21687612208258528,0.16953762466001812,0.008589020346338069,0.1588162362516308,0.02277658845433099,0.15365343182517696,0.007618269997645815,0.005892569732012629,0.08630400723596013,0.12250000000000001,3.286735073192417e-07,0.1608832209946955,0.011620577138111649
180,ES,0.004253536356369616,0.2074465532547928,0.06333754225897113,0.030127529042053604,0.06333754225897113,0.0030939899645714107,0.214721723518851,0.17437292233303114,0.019118680149015434,0.16082719174709048,0.07544396669355279,0.15945477729411248,0.014097503979456897,0.011154964478067221,0.10565198908145301,0.13315,3.230817085179691e-07,0.16012244246799348,0.00865726130768275
181,EXC,0.008896037608383188,0.19585742735801523,0.06091401572237384,0.0420624271741817,0.06091401572237384,0.003283156190384585,0.3461400359066428,0.18162586884255064,0.03023539525934417,0.16323947434357747,0.10982879806905084,0.16611704700347357,0.02559209244537313,0.020892441815050098,0.13559995477524914,0.0709,2.64678476593567e-07,0.1606648586128505,0.028693428890908736
182,EXPE,0.005194941024690797,0.18721956954675242,0.06734959879434646,0.05043077574944388,0.06734959879434646,0.0026611519902531304,0.2991023339317774,0.5744938047748565,0.01951938428787817,0.15831036538478155,0.057964862062064484,0.1540430022424482,0.00547647393320644,0.005922748055966027,0.06062377852793436,0.017,0.002773787916675048,0.15852510668846967,0.04337363536850916
183,EXPD,0.004032562948154911,0.1907766873815294,0.06741069610199178,0.016292980473853327,0.06741069610199178,0.0014492056621619456,0.08330341113105924,0.30673919613176187,0.026908570024972368,0.16001972291582067,0.017686263213113958,0.15897110319658794,0.0010957885413323243,0.0006970994213617651,0.06571486117616655,0.068,6.710158561527051e-08,0.15982331591752086,0.0034508817409613737
184,EXR,0.008146288298215029,0.2217829978165415,0.06734959879434646,0.01294047703117828,0.06734959879434646,0.0018563939787428463,0.44021543985637346,0.22725899063161079,0.002145445613460515,0.1583479536205839,0.017011831915242005,0.15460306907619925,0.0028907456787733354,0.0023598038242932605,0.06619804241435563,0.31800000000000006,2.8083256201946544e-07,0.1729948550233319,0.0732017207687328
185,XOM,0.13046938666578353,0.21144156249250187,0.07464054417335343,0.596425797111684,0.07464054417335343,0.001968611231343882,0.21508078994614005,0.28921124206708976,0.6764088918000573,0.9999999999999999,0.08492173712650021,0.637207052719518,0.10029336732989215,0.049348111146707827,0.6857428972913604,0.18400000000000002,2.3174899476385092e-07,0.15994196944920833,0.00414576889627077
186,FFIV,0.0016141333791748395,0.20969599539314251,0.07215592032911083,0.016047548638819253,0.07215592032911083,0.006181567514708476,0.2581687612208259,0.3357509821698399,0.0036252818602366234,0.15709983497636965,0.024842127925381915,0.1505073912852306,0.0010024246381938064,0.0008179979966691786,0.06471413758015279,0.0,0.0,0.15997387628125873,0.0018068031936806451
187,FDS,0.003927700445173498,0.2073145859826763,0.08172783186020936,0.011159047173475514,0.08172783186020936,0.0034819410378492763,0.28868940754039496,0.22665457842248415,0.002301101240430671,0.1574381744584892,0.019326326769480814,0.15115132568262762,0.0006516189167922748,0.0006563613520493883,0.06090136158803482,0.1915,5.0947500189372056e-08,0.16077952379053165,0.011591249681220451
188,FICO,0.008643986893966903,0.1630095736257408,0.09292900492851616,0.011557254334239611,0.09292900492851616,0.003991727985379696,0.30089766606822266,0.3714113025083107,0.0013153215703934173,0.15746760007257585,0.017706609740862255,0.15081013938354657,0.0,0.0006327282856064721,0.053445996801964046,0.001,0.36160609873759236,0.1610537231284649,0.0003269533829866538
189,FAST,0.010942304829061661,0.18402236245411138,0.060649260722577494,0.02044331061756294,0.060649260722577494,0.0034594975873290697,0.2754039497307002,0.3124811121184648,0.011014369345396489,0.15938107498639204,0.02537039170856252,0.15719122367321814,0.0007880695485162096,0.00029205977169831127,0.0664861983751393,0.06999999999999999,1.3855234807597523e-07,0.16186236190324255,0.00039234405958398454
190,FRT,0.0007874574121104407,0.20051227295630683,0.06354119995112216,0.009474330002471665,0.06354119995112216,0.0011189663187931836,0.2786355475763016,0.3747355696585072,0.000753883817087649,0.15721612911587077,0.018562504169370442,0.15042422723475354,0.0018172503309475286,0.0014504289457439685,0.06521089916495727,0.21650000000000003,2.6778503148316286e-07,0.16648386710804453,0.030653297743367752
191,FDX,0.017534715954161957,0.244757300189553,0.09087206223779073,0.11392606193284137,0.09087206223779073,0.0027637506212026485,0.31202872531418313,0.3650649743124812,0.14548982683096576,0.16668898661666998,0.10731201445786055,0.1819636811326562,0.023352566138362403,0.0180613711494808,0.1399415308578166,0.2465,1.2923268340718766e-07,0.1591004267538787,0.0008239225251263675
192,FIS,0.00982783770646074,0.20104014204477288,0.0,0.03144309876063699,0.0,0.0038378300389554183,0.2732495511669659,0.28800241764883655,0.022293363900601795,0.12126212837283246,0.15945491925066557,0.0,0.016839490910868973,0.010595941560891099,0.14359181432009432,0.10149999999999999,2.0938179955876077e-07,0.15954213696007657,0.03848241317752915
193,FITB,0.005444300753726697,0.19552750917772393,0.06309315302838989,0.04077804456057343,0.06309315302838989,0.0022667885025409195,0.2563734290843806,0.3892414626775461,0.01272362549637696,0.15865380461547765,0.02403983189098385,0.16854416743613418,0.056186488935115256,0.056323809977232554,0.11164052783744932,0.068,2.5100963507934525e-07,0.16193814062936226,0.034173167589765054
194,FSLR,0.003285552075510149,0.21589245867024978,0.06553704533420228,0.0068132216376540385,0.06553704533420228,0.009788550634027478,0.3605026929982047,0.4258084013297069,0.003283774511810701,0.15602026075461592,0.01637185932695748,0.1466458602646968,0.001821954537010646,0.0006777592066788603,0.07452087606803094,0.0,0.0,0.1598292984485303,0.0035527932673759376
195,FE,0.004959898376695725,0.19145451927921875,0.05847012341656145,0.042578828431199464,0.05847012341656145,0.0038185927956523834,0.26319569120287256,0.14475672408582654,0.01939656936995947,0.16020468114151423,0.044404553255747665,0.15060458162951237,0.012153570036950593,0.010475287554515527,0.0885080677725195,0.07800000000000001,2.733768302844354e-07,0.16067183823236153,0.002949119514539617
196,FI,0.02585031478113293,0.21022386448160857,0.06667752841024806,0.04926114897072844,0.06667752841024806,0.0037640872729604517,0.2843806104129264,0.2728921124206709,0.028039464526957877,0.16415747228726207,0.07466660197825256,0.16928285626346568,0.02245904808703982,0.015430698784427191,0.1552533393633001,0.0,0.0,0.15921908028556617,0.003060283664755079
197,FLT,0.004424959467357339,0.2078304580464045,0.08343855647427804,0.01800087390981957,0.08343855647427804,0.003651870020359416,0.28402154398563734,0.37987307343608345,0.004606541941294469,0.1592038279434254,0.022809306641276464,0.15542652244646704,0.0034152309500219144,0.0033850910364122823,0.06387832280781096,0.0,0.0,0.15943544849040803,0.015131768752411281
198,FMC,0.00017730364987270076,0.20180195311562732,0.07956906032340842,0.016519543801419442,0.07956906032340842,0.013071706824412064,0.15691202872531418,0.2638259292837716,0.008121668645351455,0.1585507728462688,0.02180262351949446,0.15351097040847733,0.002618880939931123,0.002272119488613182,0.06658020125014133,0.11599999999999999,2.7834731810778877e-07,0.16009851234395567,0.003536327790383647
199,F,0.014441566928679853,0.18696163351488831,0.05873487841635779,0.08223138307263163,0.05873487841635779,0.009403805767966785,0.2782764811490126,0.495618011483832,0.2875129979121464,0.1678683439749095,0.1477382302462809,0.1852613991118146,0.07416001117824378,0.06829642264428462,0.19383974286498795,0.03,2.9388009255576807e-07,0.15897778486818492,0.9880988587757558
200,FTNT,0.015438660534296265,0.18014372435635964,0.059508777646531716,0.020958387768793475,0.059508777646531716,0.003247887910995688,0.2991023339317774,0.32970686007857364,0.006058214271093462,0.15817342169153542,0.028575500476066298,0.1545732752934969,0.0012697887642735385,0.0018915405859474368,0.05475877440925169,0.0,0.0,0.16015933474255176,0.006899370497034533
201,FTV,0.007394658536568741,0.19815485759531637,0.06148425726039673,0.021094770664877655,0.06148425726039673,0.003757674858526107,0.2746858168761221,0.35388334844363856,0.008343554263724566,0.1582118696054121,0.030947948063289526,0.1536754166117047,0.00390684054274318,0.0018018949556575774,0.08694910600358569,0.014499999999999999,2.4231128138847684e-08,0.15967674390778927,0.006537105939435155
202,FOXA,0.002314452304963896,0.1934160328238597,0.0600179218769093,0.029306874757247275,0.0600179218769093,0.0012408021930457368,0.23303411131059246,0.2475067996373527,0.023415073484259225,0.15738372746045048,0.08543115838756042,0.1579299125005496,0.005537606506051968,0.0033673732772008603,0.08919289971411497,0.025500000000000002,1.08729421135855e-07,0.1756570813225382,0.008167295507006612
203,FOX,0.002315227891004066,0.1934160328238597,0.0600179218769093,0.029306874757247275,0.0600179218769093,0.0012408021930457368,0.23303411131059246,0.2475067996373527,0.023415073484259225,0.15738372746045048,0.08543115838756042,0.1579299125005496,0.005537606506051968,0.0033673732772008603,0.08919289971411497,0.025500000000000002,1.174277748267234e-07,0.1742910700753799,0.008167295507006612
204,BEN,0.0026708727254439657,0.1950596252129472,0.060404871491996255,0.020109194590586493,0.060404871491996255,0.004953590150531429,0.26642728904847396,0.43245693563009974,0.01164285421869243,0.15846005304948116,0.05516365158011559,0.15479752011607967,0.007790560146026984,0.0048671885461343415,0.09416406893544166,0.0605,2.845604278869805e-07,0.19784230048259085,0.025582794614423875
205,FCX,0.015621960467808184,0.1874415145044029,0.059142193800659854,0.04910666996221885,0.059142193800659854,0.001766620176662018,0.27145421903052064,0.6213357509821699,0.036297539607811034,0.171278976335093,0.02124407949397488,0.17753154816866729,0.013514042696035225,0.007735226176310602,0.10591636651430233,0.03,1.000310674449866e-07,0.15845730467036256,0.006781013163143199
